Id,Facility_id,Class_name,Dow,Start_hour,Start_minute,Start_am_pm,End_hour,End_minute,End_am_pm
47584,2860, CrossFit Aspire,1,4,30,PM,5,30,PM
47585,2860, CrossFit Aspire,1,5,30,PM,6,30,PM
47586,2860, CrossFit Aspire,1,6,0,PM,7,0,PM
47587,2860, CrossFit Aspire,1,6,30,PM,7,30,PM
47588,2860, CrossFit Aspire,2,5,30,AM,6,30,AM
47589,2860, CrossFit Aspire,2,6,30,AM,7,30,AM
47590,2860, CrossFit Aspire,2,7,30,AM,8,30,AM
47591,2860, CrossFit Aspire,2,9,0,AM,10,0,AM
47592,2860, CrossFit Aspire,2,12,0,PM,1,0,PM
47593,2860, CrossFit Aspire,2,4,30,PM,5,30,PM
47594,2860, CrossFit Aspire,2,5,30,PM,6,30,PM
47595,2860, CrossFit Aspire,2,6,30,PM,7,30,PM
47596,2860, CrossFit Aspire,3,5,30,AM,6,30,AM
47597,2860, CrossFit Aspire,3,6,30,AM,7,30,AM
47598,2860, CrossFit Aspire,3,7,30,AM,8,30,AM
47600,2860, CrossFit Aspire,3,12,0,PM,1,0,PM
47601,2860, CrossFit Aspire,3,4,30,PM,5,30,PM
47602,2860, CrossFit Aspire,3,5,30,PM,6,30,PM
47603,2860, CrossFit Aspire,3,6,30,PM,7,30,PM
47604,2860, CrossFit Aspire,4,5,30,AM,6,30,AM
47605,2860, CrossFit Aspire,4,6,30,AM,7,30,AM
47606,2860, CrossFit Aspire,4,7,30,AM,8,30,AM
47607,2860, CrossFit Aspire,4,9,0,AM,10,0,AM
47608,2860, CrossFit Aspire,4,12,0,PM,1,0,PM
47609,2860, CrossFit Aspire,4,4,30,PM,5,30,PM
47610,2860, CrossFit Aspire,4,5,30,PM,6,30,PM
47611,2860, CrossFit Aspire,4,6,30,PM,7,30,PM
47612,2860, CrossFit Aspire,5,5,30,AM,6,0,AM
